herdId;nSheep;farmSize;import
9138;5;small;no_import
9139;5;small;no_import
9140;2;small;no_import
9141;8;small;no_import
9142;5;small;no_import
9143;10;small;import
9144;21;small;no_import
9145;5;small;no_import
9146;7;small;no_import
9147;109;large;import
9148;2;small;no_import
9149;4;small;no_import
9150;22;small;no_import
9151;65;large;no_import
9152;41;large;no_import
9153;1;small;no_import
9154;5;small;no_import
9155;24;small;no_import
9156;6;small;no_import
9157;3;small;no_import
9158;9;small;no_import
9159;39;large;no_import
9160;39;large;no_import
9161;14;small;no_import
9162;5;small;no_import
9163;5;small;no_import
9164;21;small;no_import
9165;42;large;no_import
9166;3;small;no_import
9167;4;small;no_import
9168;15;small;no_import
9169;15;small;no_import
9170;11;small;no_import
9171;13;small;no_import
9172;46;large;no_import
9173;15;small;no_import
9174;4;small;no_import
9175;6;small;import
9176;10;small;no_import
9177;2;small;no_import
9178;6;small;no_import
9179;15;small;import
9180;4;small;no_import
9181;9;small;no_import
9182;2;small;no_import
9183;2;small;no_import
9184;4;small;no_import
9185;16;small;import
9186;4;small;import
9187;3;small;no_import
9188;12;small;no_import
9189;10;small;no_import
9190;13;small;import
9191;5;small;no_import
9192;7;small;no_import
9193;23;small;no_import
9194;126;large;no_import
9195;8;small;no_import
9196;36;large;no_import
9197;35;large;no_import
9198;3;small;no_import
9199;8;small;no_import
9200;11;small;no_import
9201;2;small;no_import
9202;6;small;no_import
9203;4;small;no_import
9204;3;small;no_import
9205;2;small;no_import
9206;2;small;no_import
9207;30;small;no_import
9208;6;small;import
9209;33;large;no_import
9210;3;small;no_import
9211;12;small;no_import
9212;58;large;no_import
9213;25;small;no_import
9214;10;small;no_import
9215;12;small;no_import
9216;12;small;no_import
9217;11;small;no_import
9218;4;small;no_import
9219;32;large;no_import
9220;3;small;no_import
9221;60;large;import
9222;111;large;no_import
9223;4;small;no_import
9224;23;small;no_import
9225;2;small;no_import
9226;3;small;no_import
9227;10;small;no_import
9228;4;small;no_import
9229;5;small;no_import
9230;21;small;no_import
9231;15;small;no_import
9232;1;small;import
9233;30;small;no_import
9234;24;small;no_import
9235;23;small;no_import
9236;11;small;no_import
9237;1;small;no_import
9238;3;small;no_import
9239;7;small;no_import
9240;16;small;no_import
9241;2;small;no_import
9242;6;small;no_import
9243;8;small;no_import
9244;4;small;no_import
9245;24;small;import
9246;1;small;import
9247;45;large;no_import
9248;7;small;no_import
9249;14;small;no_import
9250;60;large;no_import
9251;9;small;no_import
9252;9;small;no_import
9253;39;large;no_import
9254;25;small;no_import
9255;4;small;no_import
9256;4;small;no_import
9257;3;small;no_import
9258;14;small;no_import
9259;3;small;no_import
9260;7;small;no_import
9261;3;small;import
9262;15;small;no_import
9263;20;small;no_import
9264;31;large;no_import
9265;2;small;no_import
9266;17;small;no_import
9267;2;small;no_import
9268;5;small;no_import
9269;5;small;no_import
9270;2;small;no_import
9271;13;small;no_import
9272;2;small;no_import
9273;18;small;import
9274;10;small;no_import
9275;4;small;no_import
9276;4;small;no_import
9277;3;small;no_import
9278;2;small;no_import
9279;5;small;no_import
9280;3;small;no_import
9281;7;small;no_import
9282;11;small;no_import
9283;2;small;no_import
9284;1;small;no_import
9285;14;small;no_import
9286;8;small;no_import
9287;4;small;no_import
9288;6;small;import
9289;13;small;no_import
9290;2;small;no_import
9291;13;small;no_import
9292;17;small;no_import
9293;11;small;no_import
9294;7;small;no_import
9295;1;small;import
9296;5;small;no_import
9297;10;small;import
9298;8;small;no_import
9299;5;small;no_import
9300;6;small;no_import
9301;12;small;no_import
9302;6;small;no_import
9303;9;small;no_import
9304;2;small;no_import
9305;21;small;import
9306;13;small;no_import
9307;2;small;no_import
9308;21;small;no_import
9309;20;small;no_import
9310;2;small;no_import
9311;10;small;no_import
9312;7;small;no_import
9313;12;small;no_import
9314;13;small;no_import
9315;3;small;no_import
9316;10;small;no_import
9317;17;small;no_import
9318;5;small;no_import
9319;16;small;no_import
9320;15;small;no_import
9321;12;small;no_import
9322;4;small;no_import
9323;53;large;no_import
9324;3;small;no_import
9325;9;small;no_import
9326;48;large;no_import
9327;13;small;no_import
9328;3;small;import
9329;4;small;no_import
9330;6;small;no_import
9331;13;small;no_import
9332;10;small;no_import
9333;16;small;no_import
9334;8;small;no_import
9335;15;small;no_import
9336;16;small;no_import
9337;13;small;import
9338;12;small;no_import
9339;2;small;no_import
9340;16;small;no_import
9341;2;small;no_import
9342;27;small;no_import
9343;70;large;no_import
9344;5;small;no_import
9345;25;small;no_import
9346;12;small;no_import
9347;17;small;no_import
9348;10;small;no_import
9349;50;large;no_import
9350;24;small;no_import
9351;4;small;no_import
9352;46;large;no_import
9353;4;small;no_import
9354;10;small;import
9355;6;small;no_import
9356;2;small;no_import
9357;11;small;no_import
9358;11;small;no_import
9359;5;small;no_import
9360;1;small;no_import
9361;13;small;no_import
9362;12;small;no_import
9363;13;small;no_import
9364;4;small;no_import
9365;17;small;no_import
9366;5;small;import
9367;5;small;import
9368;3;small;no_import
9369;5;small;no_import
9370;6;small;no_import
9371;4;small;no_import
9372;26;small;no_import
9373;2;small;no_import
9374;9;small;no_import
9375;2;small;no_import
9376;16;small;no_import
9377;5;small;no_import
9378;2;small;no_import
9379;27;small;no_import
9380;1;small;no_import
9381;14;small;no_import
9382;4;small;no_import
9383;4;small;no_import
9384;10;small;no_import
9385;15;small;no_import
9386;30;small;no_import
9387;10;small;no_import
9388;36;large;no_import
9389;2;small;no_import
9390;6;small;no_import
9391;33;large;import
9392;10;small;no_import
9393;40;large;no_import
9394;26;small;no_import
9395;42;large;no_import
9396;4;small;import
9397;4;small;no_import
9398;4;small;no_import
9399;6;small;no_import
9400;8;small;no_import
9401;55;large;no_import
9402;5;small;no_import
9403;12;small;import
9404;34;large;no_import
9405;18;small;no_import
9406;22;small;no_import
9407;14;small;no_import
9408;21;small;no_import
9409;6;small;no_import
9410;11;small;no_import
9411;50;large;no_import
9412;58;large;no_import
9413;35;large;no_import
9414;23;small;no_import
9415;2;small;no_import
9416;104;large;no_import
9417;21;small;no_import
9418;6;small;no_import
9419;2;small;no_import
9420;5;small;no_import
9421;2;small;no_import
9422;6;small;import
9423;5;small;no_import
9424;3;small;import
9425;11;small;no_import
9426;33;large;no_import
9427;10;small;no_import
9428;2;small;no_import
9429;51;large;no_import
9430;8;small;no_import
9431;5;small;no_import
9432;4;small;no_import
9433;3;small;import
9434;19;small;import
9435;5;small;no_import
9436;8;small;import
9437;8;small;no_import
9438;4;small;no_import
9439;35;large;no_import
9440;13;small;no_import
9441;15;small;no_import
9442;168;large;no_import
9443;6;small;no_import
9444;13;small;import
9445;10;small;no_import
9446;4;small;no_import
9447;1;small;no_import
9448;2;small;no_import
9449;3;small;no_import
9450;8;small;no_import
9451;1;small;no_import
9452;25;small;no_import
9453;21;small;no_import
9454;3;small;no_import
9455;13;small;no_import
9456;4;small;no_import
9457;85;large;no_import
9458;39;large;no_import
9459;4;small;no_import
9460;17;small;no_import
9461;3;small;no_import
9462;3;small;no_import
9463;2;small;no_import
9464;12;small;no_import
9465;19;small;no_import
9466;3;small;no_import
9467;4;small;no_import
9468;2;small;no_import
9469;2;small;no_import
9470;12;small;no_import
9471;64;large;no_import
9472;3;small;no_import
9473;4;small;no_import
9474;10;small;no_import
9475;14;small;no_import
9476;77;large;no_import
9477;10;small;no_import
9478;20;small;no_import
9479;5;small;import
9480;4;small;no_import
9481;34;large;no_import
9482;32;large;no_import
9483;11;small;no_import
9484;5;small;import
9485;11;small;import
9486;21;small;no_import
9487;8;small;no_import
9488;5;small;no_import
9489;18;small;no_import
9490;4;small;no_import
9491;13;small;no_import
9492;18;small;no_import
9493;13;small;no_import
9494;202;large;no_import
9495;35;large;no_import
9496;27;small;no_import
9497;13;small;no_import
9498;38;large;no_import
9499;4;small;no_import
9500;6;small;no_import
9501;5;small;no_import
9502;12;small;import
9503;27;small;import
9504;12;small;no_import
9505;19;small;import
9506;4;small;no_import
9507;4;small;import
9508;2;small;no_import
9509;1;small;no_import
9510;6;small;no_import
9511;5;small;import
9512;43;large;no_import
9513;5;small;no_import
9514;11;small;no_import
9515;4;small;no_import
9516;22;small;no_import
9517;7;small;no_import
9518;2;small;no_import
9519;3;small;no_import
9520;2;small;no_import
9521;15;small;no_import
9522;47;large;no_import
9523;2;small;import
9524;3;small;import
9525;5;small;no_import
9526;2;small;no_import
9527;36;large;no_import
9528;2;small;import
9529;38;large;no_import
9530;17;small;no_import
9531;25;small;no_import
9532;2;small;no_import
9533;10;small;no_import
9534;55;large;no_import
9535;23;small;no_import
9536;12;small;no_import
9537;4;small;import
9538;1;small;no_import
9539;2;small;no_import
9540;12;small;no_import
9541;68;large;no_import
9542;4;small;no_import
9543;17;small;no_import
9544;3;small;no_import
9545;28;small;no_import
9546;8;small;no_import
9547;4;small;no_import
9548;31;large;no_import
9549;13;small;no_import
9550;55;large;no_import
9551;2;small;no_import
9552;3;small;import
9553;43;large;no_import
9554;5;small;no_import
9555;5;small;no_import
9556;21;small;no_import
9557;9;small;no_import
9558;4;small;no_import
9559;3;small;no_import
9560;3;small;no_import
9561;4;small;no_import
9562;2;small;no_import
9563;43;large;no_import
9564;2;small;import
9565;18;small;no_import
9566;3;small;no_import
9567;7;small;import
9568;14;small;no_import
9569;6;small;no_import
9570;20;small;no_import
9571;2;small;import
9572;6;small;no_import
9573;23;small;no_import
9574;3;small;no_import
9575;10;small;no_import
9576;15;small;no_import
9577;3;small;no_import
9578;32;large;no_import
9579;6;small;no_import
9580;1;small;no_import
9581;40;large;no_import
9582;21;small;no_import
9583;1;small;no_import
9584;4;small;no_import
9585;7;small;no_import
9586;17;small;no_import
9587;4;small;no_import
9588;9;small;import
9589;22;small;no_import
9590;31;large;no_import
9591;15;small;no_import
9592;23;small;no_import
9593;3;small;no_import
9594;40;large;no_import
9595;2;small;no_import
9596;50;large;no_import
9597;2;small;no_import
9598;7;small;no_import
9599;10;small;no_import
9600;3;small;no_import
9601;10;small;no_import
9602;4;small;no_import
9603;7;small;no_import
9604;12;small;no_import
9605;19;small;no_import
9606;9;small;no_import
9607;33;large;no_import
9608;214;large;no_import
9609;2;small;no_import
9610;9;small;no_import
9611;29;small;no_import
9612;4;small;no_import
9613;10;small;no_import
9614;8;small;no_import
9615;11;small;no_import
9616;3;small;no_import
9617;8;small;no_import
9618;52;large;no_import
9619;9;small;no_import
9620;15;small;no_import
9621;2;small;import
9622;14;small;no_import
9623;4;small;no_import
9624;8;small;no_import
9625;6;small;no_import
9626;11;small;no_import
9627;1;small;no_import
9628;3;small;no_import
9629;11;small;no_import
9630;2;small;no_import
9631;3;small;no_import
9632;17;small;no_import
9633;9;small;no_import
9634;4;small;no_import
9635;17;small;no_import
9636;6;small;no_import
9637;16;small;import
9638;3;small;no_import
9639;3;small;no_import
9640;10;small;no_import
9641;44;large;no_import
9642;2;small;no_import
9643;4;small;no_import
9644;11;small;no_import
9645;12;small;no_import
9646;4;small;no_import
9647;17;small;no_import
9648;7;small;no_import
9649;23;small;no_import
9650;9;small;no_import
9651;17;small;no_import
9652;7;small;no_import
9653;5;small;no_import
9654;2;small;no_import
9655;6;small;no_import
9656;23;small;no_import
9657;22;small;no_import
9658;13;small;import
9659;25;small;no_import
9660;11;small;no_import
9661;20;small;no_import
9662;6;small;no_import
9663;20;small;import
9664;6;small;no_import
9665;2;small;no_import
9666;5;small;no_import
9667;7;small;no_import
9668;19;small;no_import
9669;5;small;no_import
9670;4;small;no_import
9671;6;small;import
9672;20;small;no_import
9673;17;small;no_import
9674;8;small;no_import
9675;6;small;no_import
9676;24;small;no_import
9677;4;small;import
9678;1;small;no_import
9679;18;small;no_import
9680;22;small;no_import
9681;5;small;import
9682;27;small;no_import
9683;2;small;no_import
9684;9;small;no_import
9685;3;small;no_import
9686;2;small;no_import
9687;4;small;no_import
9688;2;small;no_import
9689;61;large;no_import
9690;12;small;no_import
9691;9;small;no_import
9692;6;small;no_import
9693;7;small;no_import
9694;36;large;no_import
9695;12;small;no_import
9696;5;small;no_import
9697;223;large;no_import
9698;19;small;no_import
9699;10;small;no_import
9700;5;small;no_import
9701;11;small;no_import
9702;10;small;import
9703;10;small;no_import
9704;31;large;no_import
